"CAMIS","DBA","BUILDING","STREET","BORO","ZIPCODE","PHONE","CUISINE_DESC","STREET1"
"41594880","TACO BELL","1889","BRUCKNER BOULEVARD","Bronx","10472","7188225831","Mexican","1889 BRUCKNER BOULEVARD"
"50053332","KENTUCKY FRIED CHICKEN (KFC)","1959","BRUCKNER BOULEVARD","Bronx","10472","7184064091","Chicken","1959 BRUCKNER BOULEVARD"
"50065637","MADE IN PUERTO RICO BAR & LOUNGE","26","BRUCKNER BOULEVARD","Bronx","10454","3472714902","Spanish","26 BRUCKNER BOULEVARD"
"50052463","JENAVIES CAFE","2920","BRUCKNER BOULEVARD","Bronx","10465","7186841324","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","2920 BRUCKNER BOULEVARD"
"41627341","SUBWAY","3683","BRUCKNER BOULEVARD","Bronx","10461","9177102831","Sandwiches","3683 BRUCKNER BOULEVARD"
"41638082","DUNKIN', BASKIN ROBBINS","3685","BRUCKNER BOULEVARD","Bronx","10461","7185180341","Donuts","3685 BRUCKNER BOULEVARD"
"40391639","MCDONALD'S","85","BRUCKNER BOULEVARD","Bronx","10454","7185858368","Hamburgers","85 BRUCKNER BOULEVARD"
"41482516","SHANGERILA RESTAURANT","289395","BUHRE AVENUE","Bronx","","7188286080","Japanese","289395 BUHRE AVENUE"
"41249600","GEORGES FAMILY RESTAURANT","3000","BUHRE AVENUE","Bronx","10461","7189189807","American","3000 BUHRE AVENUE"
"50033493","BUHRE TOP TORTILLAS","3038","BUHRE AVENUE","Bronx","10461","7183198383","Tex-Mex","3038 BUHRE AVENUE"
"50073256","TULCINGO CAFE","3041","BUHRE AVENUE","Bronx","10461","3472818787","Mexican","3041 BUHRE AVENUE"
"50043155","JUICE RITE","3042","BUHRE AVENUE","Bronx","10461","3474195543","Juice, Smoothies, Fruit Salads","3042 BUHRE AVENUE"
"40847914","CHIRPING CHICKEN","3048","BUHRE AVENUE","Bronx","10461","7188238700","Chicken","3048 BUHRE AVENUE"
"50071608","JUICE LOUNGE","725","BURKE AVENUE","Bronx","10467","7186841115","Juice, Smoothies, Fruit Salads","725 BURKE AVENUE"
"41634303","LA ESTRELLA TROPICAL","744","BURKE AVENUE","Bronx","10467","7187985723","Spanish","744 BURKE AVENUE"
"41683392","ESSENCE","761","BURKE AVENUE","Bronx","10467","3473464164","Caribbean","761 BURKE AVENUE"
"41606724","RICHIE RICH CARIBBEAN AND AMERICAN CUISINE","769","BURKE AVENUE","Bronx","10467","3473415551","Caribbean","769 BURKE AVENUE"
"50056873","LASH WEST INDIAN & AMERICAN CUISINE","800","BURKE AVENUE","Bronx","10467","7188820815","Caribbean","800 BURKE AVENUE"
"50033234","LEE'S KITCHEN","806","BURKE AVENUE","Bronx","10467","7182312003","Chinese","806 BURKE AVENUE"
"50070862","OUTSIDE LOOKING IN RESTAURANT & LOUNGE","1877","CARTER AVENUE","Bronx","10457","7183013250","Spanish","1877 CARTER AVENUE"
"41625013","EL PALENQUE","1880","CARTER AVENUE","Bronx","10457","6468076496","Spanish","1880 CARTER AVENUE"
"50044163","JIMMY'S GRAND CAFE","1001","CASTLE HILL AVENUE","Bronx","10472","7183191200","American","1001 CASTLE HILL AVENUE"
"50058157","EL SAZON DE OLGA RESTAURANT","1017","CASTLE HILL AVENUE","Bronx","10472","3476570955","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1017 CASTLE HILL AVENUE"
"50087482","2 GOOD DELI GRILL","1103A","CASTLE HILL AVENUE","Bronx","10472","7182819009","Delicatessen","1103A CASTLE HILL AVENUE"
"41242907","CROSS BRONX PIZZERIA","1105","CASTLE HILL AVENUE","Bronx","10472","7188928459","Pizza","1105 CASTLE HILL AVENUE"
"50049599","LA VECINA RESTAURANT","1144","CASTLE HILL AVENUE","Bronx","10462","7186845717","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1144 CASTLE HILL AVENUE"
"50009466","GP SMOOTHIES & GIFTSHOP","1152","CASTLE HILL AVENUE","Bronx","10462","3479480957","Juice, Smoothies, Fruit Salads","1152 CASTLE HILL AVENUE"
"50046846","MARISCO CENTRO","1160","CASTLE HILL AVENUE","Bronx","10462","7187920500","Seafood","1160 CASTLE HILL AVENUE"
"50007974","MR CAKE BAKERY & DESSERT","1166","CASTLE HILL AVENUE","Bronx","10462","7186841166","Bakery","1166 CASTLE HILL AVENUE"
"40366938","LULU'S COFFEE SHOP","1191","CASTLE HILL AVENUE","Bronx","10462","7188223568","Café/Coffee/Tea","1191 CASTLE HILL AVENUE"
"41415845","BRISAS DEL CARIBE","1207","CASTLE HILL AVENUE","Bronx","10462","7187949710","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1207 CASTLE HILL AVENUE"
"50043313","MASTER SMOOTHIE","1219A","CASTLE HILL AVENUE","Bronx","10462","7184848358","Juice, Smoothies, Fruit Salads","1219A CASTLE HILL AVENUE"
"50077703","HAVANA CAFE","1247","CASTLE HILL AVENUE","Bronx","10462","7188224800","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1247 CASTLE HILL AVENUE"
"41389468","MELANIE'S ROTI & GRILL RESTAURANT","1248","CASTLE HILL AVENUE","Bronx","10462","7184091088","Caribbean","1248 CASTLE HILL AVENUE"
"40550801","CARVEL ICE CREAM","1250","CASTLE HILL AVENUE","Bronx","10462","7188243830","Ice Cream, Gelato, Yogurt, Ices","1250 CASTLE HILL AVENUE"
"41505687","CHINA KING RESTAURANT","1254","CASTLE HILL AVENUE","Bronx","10462","7188280588","Chinese","1254 CASTLE HILL AVENUE"
"50063871","JUICERITE","1274","CASTLE HILL AVENUE","Bronx","10462","3472819667","Juice, Smoothies, Fruit Salads","1274 CASTLE HILL AVENUE"
"50092269","SUGETTO","1279","CASTLE HILL AVENUE","Bronx","10462","3472936985","Pizza","1279 CASTLE HILL AVENUE"
"50050673","DON EMILIO DINER RESTAURANT","1315","CASTLE HILL AVENUE","Bronx","10462","3478212778","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1315 CASTLE HILL AVENUE"
"50101200","9ON DOMINICAN KITCHEN","1368","CASTLE HILL AVENUE","Bronx","10462","7188232601","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1368 CASTLE HILL AVENUE"
"50017248","SHORE HAVEN DINER","622","CASTLE HILL AVENUE","Bronx","10473","7188240094","American","622 CASTLE HILL AVENUE"
"41178943","GOLDEN PALACE CHINESE RESTAURANT","682","CASTLE HILL AVENUE","Bronx","10473","7188243403","Chinese","682 CASTLE HILL AVENUE"
"50063803","KO WONG RESTAURANT","935","CASTLE HILL AVENUE","Bronx","10473","7185187580","Chinese","935 CASTLE HILL AVENUE"
"41701298","CHINESE GOURMET","1810","CEDAR AVENUE","Bronx","10453","7187312120","Chinese","1810 CEDAR AVENUE"
"50093402","RICHIE RICH","1824","CEDAR AVENUE","Bronx","10453","3472698266","Caribbean","1824 CEDAR AVENUE"
"41697275","SALSA CON FUEGO","2297","CEDAR AVENUE","Bronx","10468","7185616161","American","2297 CEDAR AVENUE"
"50054734","CITY ISLAND CHINESE RESTAURANT","8486","CITY ISLAND AVE","Bronx","","7188853775","Chinese","8486 CITY ISLAND AVE"
"40374136","TONY'S PIER RESTAURANT","1","CITY ISLAND AVENUE","Bronx","10464","7188851424","Seafood","1 CITY ISLAND AVENUE"
"50032662","SCAVELLO'S ON THE ISLAND","101","CITY ISLAND AVENUE","Bronx","10464","3476803865","Italian","101 CITY ISLAND AVENUE"
"50003557","RAY'S CAFE AND RESTAURANT","205","CITY ISLAND AVENUE","Bronx","10464","3473469119","Spanish","205 CITY ISLAND AVENUE"
"41015947","MORRIS YACHT & BEACH CLUB","25","CITY ISLAND AVENUE","Bronx","10464","7188851596","American","25 CITY ISLAND AVENUE"
"41109649","LICKETY SPLIT","295","CITY ISLAND AVENUE","Bronx","10464","7188859654","Ice Cream, Gelato, Yogurt, Ices","295 CITY ISLAND AVENUE"
"40604207","CITY ISLAND DINER /SNUG BAR","304","CITY ISLAND AVENUE","Bronx","10464","7188859559","American","304 CITY ISLAND AVENUE"
"50096673","SEA BREEE DELI","325","CITY ISLAND AVENUE","Bronx","10464","7188851263","Delicatessen","325 CITY ISLAND AVENUE"
"40515670","ARTIE'S","394","CITY ISLAND AVENUE","Bronx","10464","7188859885","Italian","394 CITY ISLAND AVENUE"
"40691110","SAMMY'S FISHBOX","41","CITY ISLAND AVENUE","Bronx","10464","7188850920","Seafood","41 CITY ISLAND AVENUE"
"40875290","SEAFOOD  CITY","459","CITY ISLAND AVENUE","Bronx","10464","7188853600","Seafood","459 CITY ISLAND AVENUE"
"41140140","OHANA JAPANESE HIBACHI SEAFOOD & STEAK","500","CITY ISLAND AVENUE","Bronx","10464","7188850700","Japanese","500 CITY ISLAND AVENUE"
"40839264","AUGIES DELI & PIZZERIA","520","CITY ISLAND AVENUE","Bronx","10464","7188851083","Delicatessen","520 CITY ISLAND AVENUE"
"50074433","VISTAMAR RESTAURANT","565","CITY ISLAND AVENUE","Bronx","10464","7187090888","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","565 CITY ISLAND AVENUE"
"40369299","SEASHORE RESTAURANT","591","CITY ISLAND AVENUE","Bronx","10464","7188850300","Seafood","591 CITY ISLAND AVENUE"
"41397464","SAMMY'S ORIGINAL SHRIMP BOX","64","CITY ISLAND AVENUE","Bronx","10464","7188853200","Seafood","64 CITY ISLAND AVENUE"
"41217791","RED HOUSE RESTAURANT","538","CLAREMONT PARKWAY","Bronx","10457","7185831509","Chinese","538 CLAREMONT PARKWAY"
"41505347","WHITE CROSS FISHING CLUB BAR & GRILL","750","CLARENCE AVENUE","Bronx","10465","7185977347","American","750 CLARENCE AVENUE"
"50037948","ANTOJITOS & NATURAL JUICE BAR","1420","CLAY AVENUE","Bronx","10456","3473717089","Juice, Smoothies, Fruit Salads","1420 CLAY AVENUE"
"41204887","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","691","CO-OP CITY BOULEVARD","Bronx","10475","7186718841","Caribbean","691 CO-OP CITY BOULEVARD"
"50100984","FLOYD'S COFFEE HOUSE","1332","COMMERCE AVENUE","Bronx","10461","7186847557","Sandwiches/Salads/Mixed Buffet","1332 COMMERCE AVENUE"
"50070450","LIN KEE HONG CHINESE RESTAURANT","552","COMMONWEALTH AVENUE","Bronx","10473","7185422565","Chinese","552 COMMONWEALTH AVENUE"
"50044260","BURGER KING","C16A","CONCOURSE PLAZA/161ST ST","Bronx","","9174719288","Hamburgers","C16A CONCOURSE PLAZA/161ST ST"
"50050335","TACO BELL","3351","CONNER STREET","Bronx","10475","2017466400","Mexican","3351 CONNER STREET"
"41698238","MCDONALD'S","3550","CONNER STREET","Bronx","10475","7189942083","American","3550 CONNER STREET"
"41290437","HUAXCUAXTLA RESTAURANT","605","COURTLANDT AVENUE","Bronx","10451","6464638779","Mexican","605 COURTLANDT AVENUE"
"41670551","KIM HUA","628","COURTLANDT AVENUE","Bronx","10451","7185859095","Chinese","628 COURTLANDT AVENUE"
"50061507","BICKLES 2 GO","647","COURTLANDT AVENUE","Bronx","10451","3479634184","Caribbean","647 COURTLANDT AVENUE"
"40804049","KRISTY'S RESTAURANT","796","COURTLANDT AVENUE","Bronx","10451","7184020698","Chinese","796 COURTLANDT AVENUE"
"41444789","ROBERTO'S","603","CRESCENT AVENUE","Bronx","10458","7187339503","Italian","603 CRESCENT AVENUE"
"41370414","ARTHUR AVENUE CATERS","611","CRESCENT AVENUE","Bronx","10458","7182955033","Italian","611 CRESCENT AVENUE"
"41081933","SHILA BAR & WINE","629","CRESCENT AVENUE","Bronx","10458","3472702701","Café/Coffee/Tea","629 CRESCENT AVENUE"
"50072568","GOOD TASTE","2428","CRESTON AVENUE","Bronx","10468","7189338888","Asian","2428 CRESTON AVENUE"
"50094831","A&E TENOCHTIRLAN DELI & TAQUERIA","2445","CRESTON AVENUE","Bronx","10468","6466647875","Mexican","2445 CRESTON AVENUE"
"50069475","FRESH SMOOTHIES","2450","CRESTON AVENUE","Bronx","10468","3479188825","Sandwiches/Salads/Mixed Buffet","2450 CRESTON AVENUE"
"50081117","PANCHO'S SPORT COFFEE SHOP","1368","CROMWELL AVENUE","Bronx","10452","7182937000","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1368 CROMWELL AVENUE"
"41625139","SIX HAPPINESS CHINESE RESTAURANT","1378","CROSBY AVENUE","Bronx","10461","7186788888","Chinese","1378 CROSBY AVENUE"
"50092693","S & D CATERERS","1514","CROSBY AVENUE","Bronx","10461","7185973620","Delicatessen","1514 CROSBY AVENUE"
"50070454","Sushi Q","1610","CROSBY AVENUE","Bronx","10461","7188221627","Japanese","1610 CROSBY AVENUE"
"50045375","LETTUCE EAT","1633","CROSBY AVENUE","Bronx","10461","7189425757","American","1633 CROSBY AVENUE"
"50085944","GOLDEN CHEF","1634","CROSBY AVENUE","Bronx","10461","7188237885","Chinese","1634 CROSBY AVENUE"
"50045397","PELHAM DELITE","1650","CROSBY AVENUE","Bronx","10461","7188227537","Bakery","1650 CROSBY AVENUE"
"40572406","SHAMROCK INN","1729","CROSBY AVENUE","Bronx","10461","7188228889","Irish","1729 CROSBY AVENUE"
"41642227","CROSBY PIZZA STOP","1731","CROSBY AVENUE","Bronx","10461","7188238980","Pizza","1731 CROSBY AVENUE"
"41290414","K LOVE Q CHINESE RESTAURANT","1759","CROSBY AVENUE","Bronx","10461","7188230262","Chinese","1759 CROSBY AVENUE"
"41710798","MANGIAS PIZZA AND PIZZA","1760","CROSBY AVENUE","Bronx","10461","7185974992","Pizza/Italian","1760 CROSBY AVENUE"
"50001897","TAQUERIA GUERRERO","1761","CROSBY AVENUE","Bronx","10461","3472819810","Mexican","1761 CROSBY AVENUE"
"50089761","15 FLAVORS","1763","CROSBY AVENUE","Bronx","10461","7186761092","Ice Cream, Gelato, Yogurt, Ices","1763 CROSBY AVENUE"
"50098044","LA TERRAZA","3035","CROSS BRONX EXPRESSWAY","Bronx","10465","3476211033","Spanish","3035 CROSS BRONX EXPRESSWAY"
"50003180","DUNKIN'","1730","CROSS BRONX EXPY","Bronx","10472","7188615528","Donuts","1730 CROSS BRONX EXPY"
"50074978","KENNEDY CHICKEN & PIZZA","1926","CROSS BRONX EXPY","Bronx","10472","3473985388","Chicken","1926 CROSS BRONX EXPY"
"50084711","ROSEMARY'S BAKERY AND JUICE BAR","1926","CROSS BRONX EXPY","Bronx","10472","3479726968","Bakery","1926 CROSS BRONX EXPY"
"50000188","HOME GARDEN","1806","CROTONA AVENUE","Bronx","10457","7189013688","Chinese","1806 CROTONA AVENUE"
"41707148","KENNEDY FRIED CHICKEN","2273","CROTONA AVENUE","Bronx","10457","7183656094","Chicken","2273 CROTONA AVENUE"
"50007321","NEW DRAGON SEA CHINESE RESTAURANT","2302","CROTONA AVENUE","Bronx","10458","7189338228","Chinese","2302 CROTONA AVENUE"
"50032967","EL TORITO MEXICAN RESTAURANT","2132","CRUGER AVENUE","Bronx","10462","7182392228","Mexican","2132 CRUGER AVENUE"
"50066473","MASTER GRILL","262","CYPRESS AVENUE","Bronx","10454","7182928888","Tex-Mex","262 CYPRESS AVENUE"
"50044896","LIANG'S GARDEN","320","CYPRESS AVENUE","Bronx","10454","7189936541","Chinese","320 CYPRESS AVENUE"
"50044258","POPEYES","C16","Concourse Plaza","Bronx","","9174719302","Chicken","C16 Concourse Plaza"
"41448381","ACCRA RESTAURANT","2041","DAVIDSON AVENUE","Bronx","10453","7185848500","African","2041 DAVIDSON AVENUE"
"41554490","FLORINDA RESTAURANT","2701","DECATUR AVENUE","Bronx","10458","3479616100","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","2701 DECATUR AVENUE"
"41405312","JIMBO'S HAMBURGER PALACE","346","DEVOE AVENUE","Bronx","10460","3478106979","Hamburgers","346 DEVOE AVENUE"
"50098950","GUANG HUI RESTAURANT","125","DREISER LOOP","Bronx","10475","7188623288","Chinese","125 DREISER LOOP"
"50055322","GOURMET TO GO","141","DREISER LOOP","Bronx","10475","3472025883","American","141 DREISER LOOP"
"41702914","ROYAL CARIBBEAN BAKERY & RESTAURANT","3815","DYRE AVENUE","Bronx","10466","7189945544","Caribbean","3815 DYRE AVENUE"
"41348054","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","3818","DYRE AVENUE","Bronx","10466","7183250060","Caribbean","3818 DYRE AVENUE"
"41376704","MARIO'S ITALIAN PIZZERIA","3824","DYRE AVENUE","Bronx","10466","7183258770","Pizza/Italian","3824 DYRE AVENUE"
"50042695","FRECKLE JUICE","3828","DYRE AVENUE","Bronx","10466","7189942999","Juice, Smoothies, Fruit Salads","3828 DYRE AVENUE"
"50034109","CHEN XIN LUNG CHINESE RESTAURANT","3828B","DYRE AVENUE","Bronx","10466","7183241014","Chinese","3828B DYRE AVENUE"
"50053515","MARTIN'S FOODZ 2 GO","3836","DYRE AVENUE","Bronx","10466","7185010400","Caribbean","3836 DYRE AVENUE"
"41451984","FAITHY'S KITCHEN","3907","DYRE AVENUE","Bronx","10466","7186550780","Caribbean","3907 DYRE AVENUE"
"50078146","SERIE 69 BAR & RESTAURANT","213-15","E 170TH ST","Bronx","10456","7184508109","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","213-15 E 170TH ST"
"50039447","CHINA HOUSE","1572","E 174TH STEET","Bronx","","7188936187","Chinese","1572 E 174TH STEET"
"50077888","EL JOBO SEAFOOD RESTAURANT","748-750","E 233RD ST","Bronx","10466","3472029446","Spanish","748-750 E 233RD ST"
"50039564","TRAVESIAS CAFE/LA PARADA","3830-34","E TREMONT AVE","Bronx","10465","9172515550","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","3830-34 E TREMONT AVE"
"50072260","10 02 LOUNGE AND RESTAURANT","806","E TREMONT AVE","Bronx","10460","9176172812","Other","806 E TREMONT AVE"
"50043587","NEW YORK POST CAFETERIA","900","EAST  132 STREET","Bronx","10454","5168527452","American","900 EAST  132 STREET"
"50071770","BRONX TAVERN","780","EAST  133 STREET","Bronx","10454","7182922108","American","780 EAST  133 STREET"
"40387528","WALNUT BUS STOP","881","EAST  134 STREET","Bronx","10454","7184027048","American","881 EAST  134 STREET"
"50079722","THE BRONX BREWERY-TAP ROOM","856","EAST  136 STREET","Bronx","10454","7184021000","American","856 EAST  136 STREET"
"50078197","MOTT HAVEN BAGEL & BARISTA CAFE","221","EAST  138 STREET","Bronx","10451","7182920600","Delicatessen","221 EAST  138 STREET"
"41675163","DUNKIN'","331","EAST  138 STREET","Bronx","10454","3472973808","Donuts","331 EAST  138 STREET"
"41435037","SALIMAR","357","EAST  138 STREET","Bronx","10454","9179815492","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","357 EAST  138 STREET"
"41634847","JING XIN CHINESE FOOD TAKE OUT","359","EAST  138 STREET","Bronx","10454","7187426138","Chinese","359 EAST  138 STREET"
"41620301","TACO VELOZ VIP","359","EAST  138 STREET","Bronx","10454","3479189466","Mexican","359 EAST  138 STREET"
"50016317","TEPANGOS PIZZA & MEXICAN FOOD","361","EAST  138 STREET","Bronx","10454","7185857377","Pizza/Italian","361 EAST  138 STREET"
"50063010","EL BARRIL RESTAURANT","414","EAST  138 STREET","Bronx","10454","3472843870","Mexican","414 EAST  138 STREET"
"50062666","LILI MEXICAN RESTAURANT","415","EAST  138 STREET","Bronx","10454","3472978550","Mexican","415 EAST  138 STREET"
"50088227","ANGEL'S CUISINE","440","EAST  138 STREET","Bronx","10454","7186180955","Mexican","440 EAST  138 STREET"
"50094719","COCO PASTEL BAKERY","440","EAST  138 STREET","Bronx","10454","6464620100","Bakery","440 EAST  138 STREET"
"50072911","JUANITO RESTAURANT","494","EAST  138 STREET","Bronx","10454","3479189980","Spanish","494 EAST  138 STREET"
"41479922","KENNEDY FRIED CHICKEN","495","EAST  138 STREET","Bronx","10454","7184012360","American","495 EAST  138 STREET"
"50001029","EL VIEJO GRAN CAFE","498","EAST  138 STREET","Bronx","10454","7189933932","Spanish","498 EAST  138 STREET"
"50096375","MAMA'S PLACE","514","EAST  138 STREET","Bronx","10454","3475977400","Spanish","514 EAST  138 STREET"
"41444679","FOO HING KITCHEN","522","EAST  138 STREET","Bronx","10454","7189938680","Chinese","522 EAST  138 STREET"
"50088490","COCINA MARAVILLA","531","EAST  138 STREET","Bronx","10454","7189752146","Mexican","531 EAST  138 STREET"
"41367985","KENNEDY FRIED CHICKEN","548","EAST  138 STREET","Bronx","10454","7184015980","Chicken","548 EAST  138 STREET"
"41554280","THE PASTELILLOS HOUSE & DELI","613","EAST  138 STREET","Bronx","10454","7182921540","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","613 EAST  138 STREET"
"50073990","MOTTLEY KITCHEN","402","EAST  140 STREET","Bronx","10454","9293082099","American","402 EAST  140 STREET"
"41639505","GIO'S PIZZA & RESTAURANT","308","EAST  141 STREET","Bronx","10454","7189931952","Pizza","308 EAST  141 STREET"
"50050249","JULIA'S COFFEE SHOP","232","EAST  144 STREET","Bronx","10451","3475734511","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","232 EAST  144 STREET"
"41136985","GLACKEN'S BAR","135","EAST  149 STREET","Bronx","10451","7185857082","American","135 EAST  149 STREET"
"40569838","GLEN ROY BAR AND GRILL","145","EAST  149 STREET","Bronx","10451","7189939804","American","145 EAST  149 STREET"
"50097209","KN BAKERY","231B","EAST  149 STREET","Bronx","10451","7186845211","Bakery","231B EAST  149 STREET"
"50058477","TACO BELL","249","EAST  149 STREET","Bronx","10451","6316803773","Mexican","249 EAST  149 STREET"
"41211257","LA ISLA RESTAURANT","276","EAST  149 STREET","Bronx","10451","7186653600","Spanish","276 EAST  149 STREET"
"50050671","MCDONALDS","279","EAST  149 STREET","Bronx","10451","7182928812","American","279 EAST  149 STREET"
"40566706","LA PERLA MEXICANA","281","EAST  149 STREET","Bronx","10451","7185856425","Mexican","281 EAST  149 STREET"
"50053334","KFC","375","EAST  149 STREET","Bronx","10455","7185858333","Chicken","375 EAST  149 STREET"
"50083807","PASTELES CAPY","380","EAST  149 STREET","Bronx","10455","3477586332","Bakery","380 EAST  149 STREET"
"50072027","WENDY'S","387","EAST  149 STREET","Bronx","10455","2015674900","Sandwiches","387 EAST  149 STREET"
"50038737","LISSETT OMAR","392","EAST  149 STREET","Bronx","10455","7189932109","Pizza","392 EAST  149 STREET"
"50081684","BB JUICE BAR","399","EAST  149 STREET","Bronx","10455","6469720408","Juice, Smoothies, Fruit Salads","399 EAST  149 STREET"
